reg_no,name,gender,year,department,cgpa,roommate_1,roommate_2,pref1_block,pref1_room_type,pref2_block,pref2_room_type
240914308,Arjun Bansal,M,2,MT,5.01,,,14,DAC,15,DAC
240905309,Manish Bansal,M,2,IT,7.12,,,19,SAC,20,SA
240903310,Aman Mehta,M,2,ME,9.47,,,10,SC,10,SAC
240909311,Raghav Gupta,M,2,AE,7.93,,,19,SA,10,SC
240905312,Siddharth Kapoor,M,2,IT,6.46,,,18,SA,23,DAC
240908313,Rajat Mehta,M,2,BT,7.46,,,14,DAC,10,SC
230915314,Sid Iyer,M,3,PE,7.52,,,15,SAC,14,SAC
230901316,Rohan Iyer,M,3,CSE,8.07,,,19,SA,23,SAC
240901317,Arjun Singh,M,2,CSE,5.86,,,14,DAC,19,SA
230915318,Kunal Shetty,M,3,PE,8.21,,,10,SC,23,SAC
240909320,Arjun Kulkarni,M,2,AE,4.25,,,14,SAC,15,DAC
240902321,Yash Verma,M,2,ECE,6.74,,,20,SA,10,SC
240901325,Rajat Kapoor,M,2,CSE,6.91,,,20,SA,23,QAC
240909326,Aditya Verma,M,2,AE,8.26,,,18,SA,18,SAC
240901327,Raghav Pillai,M,2,CSE,7.53,,,18,SAC,20,SAC
240906329,Sid Kapoor,M,2,CCE,5.81,,,19,SAC,19,SA
230906331,Ankit Sharma,M,3,CCE,6.32,,,18,SAC,23,QAC
240905332,Siddharth Singh,M,2,IT,7.74,,,19,SAC,18,SA
240912333,Karan Kulkarni,M,2,AI,7.41,,,14,DAC,18,SA
230915334,Siddharth Nair,M,3,PE,6.81,,,14,SAC,19,SA
240901335,Harsh Verma,M,2,CSE,6.92,,,15,DAC,19,SA
240914336,Kunal Sharma,M,2,MT,8.34,,,19,SA,20,SAC
240914337,Aditya Reddy,M,2,MT,6.88,,,15,SAC,20,SA
240906339,Raghav Kulkarni,M,2,CCE,7.39,,,15,SAC,23,QAC
230902340,Pranav Bhatt,M,3,ECE,10,,,15,SAC,19,SA
230902341,Arjun Bhatt,M,3,ECE,5.79,,,14,SAC,15,SAC
240908342,Ankit Patel,M,2,BT,5.28,,,15,SAC,18,SA
230914343,Karan Reddy,M,3,MT,8.44,,,10,DC,14,SAC
240914344,Kunal Kulkarni,M,2,MT,6.69,,,19,SA,15,DAC
240906345,Arjun Menon,M,2,CCE,7.12,,,15,SAC,23,SAC
240911346,Yash Patel,M,2,DS,6.56,,,14,DAC,19,SA
240908347,Yash Das,M,2,BT,7.19,,,15,SAC,18,SAC
240906348,Harsh Pillai,M,2,CCE,9.42,,,18,SAC,20,SAC
240904349,Rajat Joshi,M,2,EE,8.46,,,15,SAC,23,DAC
240903350,Aman Nair,M,2,ME,8.53,,,15,DAC,20,SAC
230907351,Kunal Iyer,M,3,CE,5.8,,,14,SAC,10,SC
240907352,Kunal Bhatt,M,2,CE,6.12,,,14,SAC,14,DAC
240902354,Nikhil Chatterjee,M,2,ECE,4.09,,,15,DAC,10,SAC
240909355,Rohan Bansal,M,2,AE,6.53,,,19,SAC,15,DAC
240914356,Varun Singh,M,2,MT,8.65,,,15,DAC,10,DC
240905357,Tarun Shetty,M,2,IT,8.12,,,14,DAC,10,DC
240907358,Kunal Bhatt,M,2,CE,7.23,,,14,SAC,10,SAC
240903359,Rohan Reddy,M,2,ME,7.47,,,15,DAC,18,SAC
240906360,Rahul Verma,M,2,CCE,6.67,,,15,SAC,20,SAC
240913361,Aman Agarwal,M,2,IS,7.75,,,14,SAC,20,SAC
240913362,Kunal Nair,M,2,IS,8.42,,,15,DAC,10,DC
240904364,Sid Agarwal,M,2,EE,5.56,,,14,DAC,19,SA
240906365,Yash Kapoor,M,2,CCE,7.86,,,10,SC,14,SAC
240910367,Pranav Bansal,M,2,CHE,8.62,,,10,DC,18,SAC
240906368,Manish Singh,M,2,CCE,7,,,20,SAC,14,DAC
240907369,Tarun Joshi,M,2,CE,8.34,,,20,SAC,10,SC
240906370,Rahul Joshi,M,2,CCE,10,,,15,SAC,14,SAC
240902372,Aman Nair,M,2,ECE,7.37,,,10,DC,23,QAC
230910373,Yash Das,M,3,CHE,7.97,,,15,SAC,15,DAC
240901374,Arjun Bansal,M,2,CSE,6.61,,,19,SAC,19,SA
240903376,Kunal Verma,M,2,ME,7.72,,,14,SAC,23,SAC
230902377,Arjun Nair,M,3,ECE,8.05,,,14,SAC,10,DC
240906378,Siddharth Gupta,M,2,CCE,7.73,,,15,SAC,15,DAC
240905379,Varun Agarwal,M,2,IT,6.28,,,14,DAC,10,DC
230914380,Nikhil Agarwal,M,3,MT,7.75,,,18,SAC,19,SA
240904381,Kunal Mehta,M,2,EE,9.25,,,10,DC,23,QAC
240905382,Nikhil Das,M,2,IT,8.04,,,14,DAC,23,SAC
230914383,Pranav Shetty,M,3,MT,8.65,,,18,SA,23,DAC
230909384,Vikram Gupta,M,3,AE,7.22,,,15,SAC,10,SAC
240903386,Vikram Das,M,2,ME,8.4,,,15,DAC,20,SA
240903387,Karan Mehta,M,2,ME,7.84,,,15,SAC,10,SAC
240915388,Harsh Agarwal,M,2,PE,6.36,,,15,DAC,19,SAC
240904389,Aditya Patel,M,2,EE,7.88,,,15,SAC,20,SA
240906390,Harsh Nair,M,2,CCE,6.31,,,14,SAC,20,SAC
240908391,Harsh Iyer,M,2,BT,6.74,,,18,SAC,19,SA
240912392,Varun Singh,M,2,AI,7.73,,,18,SAC,19,SA
240914393,Kunal Iyer,M,2,MT,7.86,,,15,DAC,20,SAC
240910394,Harsh Das,M,2,CHE,6.07,,,15,SAC,10,SAC
240902395,Aditya Bansal,M,2,ECE,8.76,,,20,SAC,19,SA
240905396,Karan Menon,M,2,IT,8.19,,,14,DAC,10,DC
230901397,Arjun Kulkarni,M,3,CSE,6.65,,,14,DAC,19,SAC
240907399,Harsh Bansal,M,2,CE,5.65,,,15,SAC,18,SAC
240909400,Vikram Chatterjee,M,2,AE,7.33,,,14,DAC,23,SAC
240911401,Siddharth Kulkarni,M,2,DS,6.96,,,20,SAC,19,SA
230905402,Pranav Bhatt,M,3,IT,7.64,,,14,SAC,14,DAC
240909403,Rahul Iyer,M,2,AE,7.06,,,10,DC,19,SAC
230904404,Arjun Kapoor,M,3,EE,5.09,,,15,DAC,14,SAC
240905405,Rahul Reddy,M,2,IT,7.03,,,14,SAC,18,SA
230908406,Vikram Verma,M,3,BT,7.13,,,23,DAC,10,DC
240915407,Pranav Singh,M,2,PE,8.26,,,14,SAC,18,SA
230908408,Siddharth Sharma,M,3,BT,6.66,,,14,DAC,19,SA
240911409,Kunal Chatterjee,M,2,DS,9.51,,,15,SAC,20,SAC
230905410,Aman Chatterjee,M,3,IT,5.21,,,18,SAC,18,SA
240908411,Varun Singh,M,2,BT,9.07,,,19,SA,10,DC
230912412,Aman Kapoor,M,3,AI,7.23,,,19,SA,20,SAC
230903413,Sid Kulkarni,M,3,ME,8.53,,,19,SA,15,SAC
240906414,Sid Nair,M,2,CCE,7.6,,,15,DAC,19,SA
240914415,Manish Verma,M,2,MT,8.87,,,15,SAC,20,SA
240911417,Arjun Chatterjee,M,2,DS,7.04,,,14,DAC,18,SA
230911418,Karan Kulkarni,M,3,DS,6.18,,,15,SAC,19,SA
240912420,Aman Das,M,2,AI,9.2,,,14,DAC,15,SAC
230904421,Vikram Bansal,M,3,EE,7.36,,,15,SAC,19,SA
240902422,Manish Bhatt,M,2,ECE,7.77,,,15,DAC,20,SA
240905423,Ankit Gupta,M,2,IT,8.98,,,14,SAC,23,SAC
240908424,Rajat Sharma,M,2,BT,6.26,,,18,SAC,19,SAC
240910425,Harsh Joshi,M,2,CHE,8.21,,,14,SAC,18,SAC
240912426,Manish Reddy,M,2,AI,6.79,,,18,SA,19,SA
230915427,Kunal Kapoor,M,3,PE,7.34,,,10,SAC,19,SAC
240905428,Karan Singh,M,2,IT,7.59,,,20,SAC,15,DAC
240914429,Aditya Gupta,M,2,MT,5.7,,,18,SA,15,SAC
240907430,Aditya Kapoor,M,2,CE,6.57,,,14,DAC,10,SC
240905431,Varun Iyer,M,2,IT,9.12,,,18,SAC,14,SAC
230912432,Harsh Sharma,M,3,AI,8.56,,,20,SAC,20,SA
240908433,Nikhil Shetty,M,2,BT,7.42,,,20,SA,14,DAC
240907434,Yash Bansal,M,2,CE,7.79,,,19,SAC,23,DAC
230904436,Karan Patel,M,3,EE,7.15,,,15,DAC,14,DAC
240915437,Raghav Pillai,M,2,PE,9.13,,,18,SA,15,SAC
240912438,Varun Reddy,M,2,AI,7.26,,,20,SA,10,DC
240906439,Kunal Menon,M,2,CCE,7.78,,,14,SAC,23,DAC
240905442,Harsh Patel,M,2,IT,8.88,,,14,DAC,10,SC
240903443,Nikhil Gupta,M,2,ME,6.57,,,19,SAC,23,SAC
230911444,Rahul Sharma,M,3,DS,9.37,,,14,DAC,19,SA
240907446,Sid Chatterjee,M,2,CE,5.66,,,20,SA,10,DC
240903448,Sid Nair,M,2,ME,9.46,,,18,SA,19,SA
240903449,Raghav Das,M,2,ME,7.05,,,23,DAC,18,SAC
240911450,Aditya Singh,M,2,DS,7.21,,,18,SAC,19,SAC
230914451,Rahul Patel,M,3,MT,5.23,,,18,SA,15,DAC
240911452,Yash Das,M,2,DS,6.95,,,14,DAC,15,SAC
240901453,Manish Kapoor,M,2,CSE,6.25,,,10,DC,23,DAC
240907454,Rahul Nair,M,2,CE,6.77,,,10,SAC,10,DC
240906458,Rajat Agarwal,M,2,CCE,7.34,,,20,SAC,19,SAC
240912459,Yash Reddy,M,2,AI,8.65,,,18,SA,20,SA
240906460,Manish Kulkarni,M,2,CCE,7.75,,,14,DAC,18,SAC
230902461,Raghav Pillai,M,3,ECE,7.87,,,20,SAC,18,SAC
240908462,Rajat Nair,M,2,BT,6.19,,,14,SAC,18,SA
240904463,Harsh Chatterjee,M,2,EE,6.44,,,10,SC,14,SAC
240913464,Karan Gupta,M,2,IS,9.66,,,14,SAC,14,DAC
240902466,Kunal Das,M,2,ECE,6.62,,,14,SAC,19,SA
240913467,Ankit Verma,M,2,IS,9.49,,,14,DAC,18,SAC
230912468,Aman Verma,M,3,AI,7.21,,,15,DAC,15,SAC
230909469,Varun Pillai,M,3,AE,7.5,,,14,DAC,23,SAC
240904470,Siddharth Reddy,M,2,EE,8.78,,,10,SAC,23,QAC
240913472,Nikhil Bhatt,M,2,IS,9.03,,,14,DAC,20,SAC
240907473,Nikhil Bansal,M,2,CE,7.37,,,14,SAC,18,SA
240901474,Ankit Nair,M,2,CSE,7.03,,,18,SA,18,SAC
240911475,Rajat Kapoor,M,2,DS,7.43,,,18,SAC,20,SAC
230911476,Varun Das,M,3,DS,7.91,,,14,DAC,18,SAC
240912477,Raghav Bansal,M,2,AI,8.57,,,15,DAC,20,SA
230913478,Arjun Gupta,M,3,IS,7.51,,,18,SAC,23,DAC
240901479,Pranav Sharma,M,2,CSE,8.24,,,18,SAC,18,SA
230913480,Karan Mehta,M,3,IS,9.47,,,15,SAC,19,SA
230905481,Arjun Sharma,M,3,IT,7.96,,,20,SAC,19,SAC
240902484,Raghav Menon,M,2,ECE,7.87,,,14,SAC,15,SAC
240905485,Kunal Chatterjee,M,2,IT,5.68,,,15,DAC,10,DC
230909486,Ankit Kulkarni,M,3,AE,4.34,,,19,SA,14,DAC
240913488,Aman Mehta,M,2,IS,7.97,,,18,SA,23,DAC
240903489,Sid Joshi,M,2,ME,7.39,,,18,SAC,20,SAC
240913491,Aman Patel,M,2,IS,6.88,,,15,DAC,19,SA
230908492,Harsh Pillai,M,3,BT,7.79,,,20,SA,15,SAC
230903493,Sid Kulkarni,M,3,ME,7.43,,,10,SC,10,DC
230911496,Aditya Gupta,M,3,DS,8.85,,,10,SAC,23,QAC
240904498,Vikram Das,M,2,EE,7.6,,,20,SAC,23,QAC
240913499,Arjun Singh,M,2,IS,6.6,,,15,DAC,23,QAC
240904501,Pranav Verma,M,2,EE,8.69,,,20,SAC,15,DAC
240903502,Rajat Joshi,M,2,ME,7.24,,,19,SAC,15,DAC
230913503,Varun Patel,M,3,IS,8.13,,,14,SAC,10,SC
240904505,Arjun Nair,M,2,EE,6.93,,,19,SAC,10,SC
240910508,Rahul Reddy,M,2,CHE,6.72,,,10,DC,18,SA
240907509,Kunal Patel,M,2,CE,7.6,,,10,DC,15,DAC
240911510,Sid Das,M,2,DS,7.52,,,14,SAC,23,QAC
240904511,Rajat Patel,M,2,EE,8.08,,,15,DAC,15,SAC
240914512,Manish Iyer,M,2,MT,7.18,,,20,SAC,15,DAC
240912513,Vikram Chatterjee,M,2,AI,5.3,,,14,SAC,15,DAC
240913514,Varun Chatterjee,M,2,IS,6.98,,,23,QAC,19,SA
240910516,Rajat Gupta,M,2,CHE,8.45,,,15,SAC,23,SAC
240914517,Sid Gupta,M,2,MT,7.14,,,14,DAC,15,SAC
240914519,Rajat Bansal,M,2,MT,7.2,,,10,DC,20,SAC
230903520,Raghav Bansal,M,3,ME,8.68,,,10,DC,23,QAC
240914521,Yash Bansal,M,2,MT,6.65,,,10,SC,20,SAC
230906522,Pranav Mehta,M,3,CCE,5.65,,,20,SAC,14,SAC
240908523,Yash Shetty,M,2,BT,7.31,,,15,SAC,23,QAC
240905524,Kunal Verma,M,2,IT,6.92,,,10,SAC,15,DAC
240901525,Siddharth Bhatt,M,2,CSE,6.34,,,15,DAC,18,SAC
240903527,Ankit Kapoor,M,2,ME,7.29,,,19,SA,18,SAC
240913529,Tarun Kapoor,M,2,IS,8.09,,,20,SAC,10,SC
240902530,Rahul Das,M,2,ECE,7.49,,,10,DC,23,QAC
240906531,Aditya Pillai,M,2,CCE,7.87,,,15,DAC,23,QAC
240914532,Harsh Verma,M,2,MT,9.68,,,14,SAC,18,SA
240903533,Siddharth Reddy,M,2,ME,7.09,,,14,DAC,20,SAC
240902534,Siddharth Gupta,M,2,ECE,7.83,,,14,SAC,10,SC
230912535,Kunal Mehta,M,3,AI,6.89,,,14,SAC,15,DAC
240910536,Rajat Reddy,M,2,CHE,6.48,,,18,SA,23,QAC
240905537,Kunal Menon,M,2,IT,6.8,,,18,SAC,23,QAC
240912538,Rajat Pillai,M,2,AI,6.93,,,14,SAC,20,SA
240912539,Aditya Iyer,M,2,AI,7.93,,,15,SAC,20,SA
240902540,Raghav Verma,M,2,ECE,10,,,14,DAC,20,SAC
230903542,Aditya Pillai,M,3,ME,6.64,,,20,SAC,23,SAC
230908543,Siddharth Iyer,M,3,BT,7,,,15,SAC,20,SA
230905544,Aman Das,M,3,IT,7.42,,,18,SAC,15,SAC
240903545,Tarun Joshi,M,2,ME,7.97,,,14,DAC,10,DC
240903547,Rohan Chatterjee,M,2,ME,7.82,,,18,SA,10,SAC
230905548,Varun Bhatt,M,3,IT,9.04,,,14,DAC,18,SAC
240913549,Pranav Singh,M,2,IS,4.59,,,14,DAC,15,SAC
240913550,Nikhil Kulkarni,M,2,IS,4.64,,,14,DAC,20,SAC
240904551,Harsh Menon,M,2,EE,6.9,,,18,SA,10,SAC
240901553,Rohan Joshi,M,2,CSE,8.82,,,10,SAC,23,DAC
240904554,Pranav Bansal,M,2,EE,5.62,,,14,SAC,23,QAC
240908555,Vikram Kapoor,M,2,BT,3.89,,,20,SAC,14,DAC
230906556,Karan Sharma,M,3,CCE,8.19,,,15,DAC,10,SC
240901557,Kunal Kapoor,M,2,CSE,7.79,,,10,SC,14,DAC
240914558,Nikhil Iyer,M,2,MT,6.19,,,23,SAC,18,SA
230905559,Vikram Mehta,M,3,IT,6.32,,,15,DAC,23,DAC
240908561,Rajat Pillai,M,2,BT,6.34,,,15,DAC,19,SA
240912562,Rahul Sharma,M,2,AI,7.63,,,15,SAC,14,DAC
240911563,Yash Nair,M,2,DS,6.75,,,20,SA,19,SAC
240904565,Harsh Agarwal,M,2,EE,8.09,,,15,DAC,14,DAC
240914566,Varun Pillai,M,2,MT,4.07,,,20,SAC,15,DAC
240908567,Harsh Sharma,M,2,BT,6.47,,,14,DAC,10,SC
240901568,Manish Sharma,M,2,CSE,6.15,,,20,SAC,10,SAC
240903569,Pranav Iyer,M,2,ME,7.19,,,20,SA,10,SAC
240909570,Manish Shetty,M,2,AE,6.85,,,15,SAC,20,SAC
230901571,Kunal Agarwal,M,3,CSE,8.46,,,15,DAC,15,SAC
240910572,Ankit Singh,M,2,CHE,5.27,,,20,SAC,18,SAC
240903573,Ankit Singh,M,2,ME,7.55,,,15,SAC,10,SC
230905574,Rohan Gupta,M,3,IT,8.17,,,14,DAC,20,SAC
230906575,Aman Das,M,3,CCE,9.73,,,20,SA,10,SAC
230905576,Aditya Mehta,M,3,IT,6.92,,,15,DAC,23,SAC
230902577,Manish Joshi,M,3,ECE,7.89,,,15,DAC,18,SAC
240912578,Rajat Chatterjee,M,2,AI,5.34,,,14,SAC,19,SA
230902579,Aman Joshi,M,3,ECE,4.63,,,15,SAC,18,SA
230905580,Vikram Bansal,M,3,IT,8.51,,,15,DAC,20,SAC
240915581,Varun Patel,M,2,PE,7.49,,,15,DAC,10,DC
240904582,Arjun Menon,M,2,EE,8.91,,,18,SAC,20,SA
230905583,Nikhil Kulkarni,M,3,IT,5.85,,,15,SAC,18,SA
240908585,Kunal Patel,M,2,BT,8.12,,,14,DAC,23,SAC
230906586,Siddharth Bhatt,M,3,CCE,9.74,,,14,SAC,20,SA
230914587,Nikhil Singh,M,3,MT,8,,,15,DAC,15,SAC
240906589,Siddharth Shetty,M,2,CCE,7.83,,,23,DAC,14,DAC
240909590,Varun Kulkarni,M,2,AE,7.51,,,18,SAC,23,SAC
240904592,Rohan Mehta,M,2,EE,5.61,,,14,SAC,18,SA
240909593,Rahul Agarwal,M,2,AE,9.13,,,20,SA,18,SA
240904596,Rahul Patel,M,2,EE,6.77,,,20,SAC,10,DC
230907597,Varun Patel,M,3,CE,8.11,,,14,SAC,18,SAC
240911598,Harsh Kulkarni,M,2,DS,5.62,,,19,SAC,23,DAC
240913600,Aman Menon,M,2,IS,6.08,,,10,SAC,15,SAC
240905601,Nikhil Verma,M,2,IT,9.22,,,20,SA,10,SAC
240902602,Yash Mehta,M,2,ECE,7.08,,,20,SAC,14,SAC
240902603,Siddharth Verma,M,2,ECE,9.24,,,15,SAC,18,SA
230915604,Rajat Shetty,M,3,PE,7.41,,,18,SAC,23,DAC
240905605,Rajat Bansal,M,2,IT,5.29,,,15,DAC,19,SA
240909607,Yash Mehta,M,2,AE,8.57,,,10,DC,18,SAC
230911608,Vikram Das,M,3,DS,6.79,,,14,SAC,20,SA
240903609,Rohan Patel,M,2,ME,8.34,,,18,SA,10,SAC
240901610,Rahul Kulkarni,M,2,CSE,7.53,,,18,SA,14,DAC
240901612,Sid Das,M,2,CSE,5.65,,,20,SAC,23,QAC
240915614,Yash Nair,M,2,PE,7.7,,,14,SAC,10,SC
230911615,Siddharth Joshi,M,3,DS,10,,,10,SAC,18,SA
240915616,Arjun Joshi,M,2,PE,8.09,,,18,SAC,15,SAC
240908617,Ankit Joshi,M,2,BT,7.43,,,20,SAC,18,SAC
230908618,Siddharth Gupta,M,3,BT,8.79,,,15,DAC,10,SC
240915619,Varun Reddy,M,2,PE,7.75,,,15,SAC,14,DAC
240901620,Sid Bhatt,M,2,CSE,7.75,,,15,SAC,19,SA
240909622,Yash Reddy,M,2,AE,6.19,,,15,SAC,20,SAC
240901623,Manish Nair,M,2,CSE,7.78,,,18,SAC,20,SA
240910624,Karan Pillai,M,2,CHE,8.74,,,19,SAC,23,SAC
240909625,Manish Das,M,2,AE,6.5,,,10,SAC,23,QAC
240907627,Manish Patel,M,2,CE,9.21,,,15,DAC,14,DAC
240901630,Aditya Nair,M,2,CSE,7.39,,,15,DAC,19,SA
240901631,Vikram Iyer,M,2,CSE,6.43,,,20,SAC,20,SA
240905632,Raghav Chatterjee,M,2,IT,8.7,,,14,SAC,15,SAC
240905633,Rajat Reddy,M,2,IT,7.16,,,15,DAC,18,SAC
230906634,Ankit Bansal,M,3,CCE,8.41,,,14,DAC,18,SA
240908635,Vikram Verma,M,2,BT,7.15,,,14,SAC,18,SAC
230904636,Aditya Chatterjee,M,3,EE,7.43,,,18,SAC,20,SAC
240902637,Ankit Chatterjee,M,2,ECE,8.09,,,20,SAC,10,SC
240910638,Kunal Iyer,M,2,CHE,7.85,,,19,SAC,14,SAC
230915639,Harsh Mehta,M,3,PE,5.11,,,15,SAC,20,SA
240907640,Tarun Mehta,M,2,CE,6.15,,,14,SAC,23,DAC
240910641,Ankit Patel,M,2,CHE,8.62,,,15,DAC,10,DC
240915642,Yash Nair,M,2,PE,7.34,,,15,DAC,20,SAC
230912643,Rohan Sharma,M,3,AI,6.87,,,14,SAC,14,DAC
230902644,Rajat Nair,M,3,ECE,5.87,,,15,SAC,14,SAC
230912645,Pranav Menon,M,3,AI,6.2,,,18,SA,10,DC
240907646,Manish Patel,M,2,CE,5.07,,,15,DAC,19,SA
230906647,Aman Bansal,M,3,CCE,7.38,,,14,DAC,20,SA
240906648,Nikhil Chatterjee,M,2,CCE,6.78,,,10,SAC,10,DC
240908649,Varun Agarwal,M,2,BT,6.34,,,20,SAC,10,SC
240903650,Aman Reddy,M,2,ME,7.42,,,20,SAC,14,SAC
240905651,Rajat Sharma,M,2,IT,7.94,,,18,SA,20,SA
230909652,Aman Bhatt,M,3,AE,10,,,15,SAC,10,DC
240901653,Sid Patel,M,2,CSE,5.69,,,10,SC,10,SAC
240911654,Tarun Singh,M,2,DS,8.89,,,14,SAC,20,SA
230903655,Yash Shetty,M,3,ME,8.67,,,15,DAC,18,SAC
240905656,Ankit Joshi,M,2,IT,6.57,,,10,DC,18,SAC
240904657,Varun Agarwal,M,2,EE,7.74,,,14,DAC,15,SAC
230903658,Siddharth Menon,M,3,ME,6.95,,,15,SAC,20,SA
240913659,Kunal Reddy,M,2,IS,7.72,,,15,DAC,18,SA
230902661,Rajat Gupta,M,3,ECE,9.31,,,20,SA,14,SAC
230904662,Nikhil Bhatt,M,3,EE,8.23,,,10,DC,18,SAC
240915663,Sid Kulkarni,M,2,PE,8.11,,,15,DAC,20,SA
230910664,Harsh Gupta,M,3,CHE,6.98,,,14,DAC,20,SA
240908665,Rajat Pillai,M,2,BT,5.72,,,14,SAC,15,SAC
240902666,Sid Singh,M,2,ECE,7.25,,,10,SC,10,SAC
230903667,Karan Gupta,M,3,ME,8.95,,,19,SAC,23,SAC
240906669,Harsh Nair,M,2,CCE,5.67,,,10,SC,15,SAC
240905671,Aditya Joshi,M,2,IT,6.23,,,14,SAC,14,DAC
240910672,Manish Bhatt,M,2,CHE,7.65,,,10,DC,14,DAC
240908673,Rohan Singh,M,2,BT,6.32,,,20,SAC,18,SA
240908674,Raghav Gupta,M,2,BT,6.55,,,19,SAC,20,SAC
240910675,Aditya Patel,M,2,CHE,6.99,,,15,SAC,14,DAC
240910676,Aman Gupta,M,2,CHE,5.86,,,18,SA,20,SA
240912677,Manish Shetty,M,2,AI,6.33,,,20,SAC,15,SAC
240907678,Arjun Shetty,M,2,CE,8.34,,,14,SAC,18,SA
240905679,Manish Patel,M,2,IT,5.93,,,14,SAC,23,QAC
240913681,Manish Bansal,M,2,IS,5.58,,,14,DAC,15,SAC
240912684,Aditya Agarwal,M,2,AI,6.74,,,14,SAC,18,SA
240913685,Vikram Bansal,M,2,IS,8.38,,,14,SAC,18,SAC
240914686,Kunal Kapoor,M,2,MT,7.26,,,20,SAC,15,SAC
240913688,Nikhil Verma,M,2,IS,6.94,,,15,SAC,14,DAC
240907689,Pranav Bansal,M,2,CE,7.55,,,14,DAC,10,DC
240903690,Rohan Agarwal,M,2,ME,5.41,,,10,SAC,15,SAC
240910691,Rajat Patel,M,2,CHE,8.09,,,15,DAC,14,SAC
240901694,Pranav Nair,M,2,CSE,7.96,,,14,SAC,15,DAC
240910695,Yash Gupta,M,2,CHE,7.01,,,15,DAC,23,QAC
240910696,Tarun Reddy,M,2,CHE,8.71,,,14,DAC,15,DAC
240911697,Aditya Pillai,M,2,DS,6.15,,,14,SAC,10,DC
240911698,Sid Bhatt,M,2,DS,8.85,,,14,DAC,19,SAC
240913699,Manish Bhatt,M,2,IS,7.69,,,19,SA,19,SAC
240904700,Sid Shetty,M,2,EE,7.1,,,15,DAC,10,SAC
240905701,Sid Joshi,M,2,IT,7.48,,,15,SAC,18,SAC
240904702,Manish Sharma,M,2,EE,7.37,,,18,SAC,14,SAC
240915703,Rajat Sharma,M,2,PE,8.96,,,15,SAC,19,SA
240911704,Manish Singh,M,2,DS,6.21,,,15,DAC,18,SAC
240914705,Rohan Patel,M,2,MT,6.58,,,19,SA,15,SAC
240903706,Yash Verma,M,2,ME,8.74,,,15,SAC,20,SAC
230914707,Harsh Singh,M,3,MT,6.79,,,15,DAC,20,SAC
240904708,Nikhil Das,M,2,EE,8.58,,,15,SAC,18,SAC
240906709,Arjun Mehta,M,2,CCE,9.54,,,15,SAC,10,SC
240907710,Raghav Joshi,M,2,CE,7.02,,,14,SAC,23,SAC
240912711,Raghav Shetty,M,2,AI,8.32,,,20,SA,15,SAC
240905712,Rahul Verma,M,2,IT,6.12,,,18,SAC,10,SC
230910713,Varun Menon,M,3,CHE,8.41,,,19,SA,20,SAC
240914714,Tarun Chatterjee,M,2,MT,7.74,,,14,DAC,23,DAC
240909715,Rahul Iyer,M,2,AE,8.07,,,14,DAC,15,SAC
240902717,Rohan Patel,M,2,ECE,6.73,,,15,SAC,19,SA
240910721,Tarun Sharma,M,2,CHE,5.51,,,10,SC,14,DAC
230901722,Vikram Joshi,M,3,CSE,8.1,,,14,SAC,14,DAC
240903725,Nikhil Bhatt,M,2,ME,5.02,,,10,DC,14,DAC
230904726,Siddharth Patel,M,3,EE,7.12,,,18,SAC,23,DAC
240903728,Vikram Singh,M,2,ME,8.63,,,15,DAC,14,DAC
240915729,Manish Shetty,M,2,PE,7.73,,,14,DAC,14,SAC
240915730,Nikhil Iyer,M,2,PE,9.84,,,18,SAC,18,SA
240901731,Arjun Bhatt,M,2,CSE,8.73,,,15,DAC,18,SAC
230914732,Aditya Singh,M,3,MT,6.72,,,20,SAC,19,SA
240904733,Raghav Shetty,M,2,EE,7.53,,,14,DAC,15,SAC
240905734,Manish Pillai,M,2,IT,7.44,,,14,SAC,20,SA
230912735,Tarun Kulkarni,M,3,AI,5.6,,,10,SAC,14,DAC
230914736,Pranav Gupta,M,3,MT,6.37,,,10,DC,20,SA
230909738,Aditya Mehta,M,3,AE,6.83,,,15,DAC,14,DAC
240907739,Rahul Sharma,M,2,CE,5.06,,,14,DAC,14,SAC
240909740,Nikhil Reddy,M,2,AE,7.56,,,18,SAC,14,SAC
240906741,Rohan Gupta,M,2,CCE,7.2,,,20,SA,14,DAC
240908742,Kunal Kapoor,M,2,BT,5.49,,,18,SA,19,SA
240907744,Yash Sharma,M,2,CE,7.99,,,14,DAC,18,SAC
240902745,Manish Kulkarni,M,2,ECE,8.36,,,19,SAC,20,SA
230901746,Karan Agarwal,M,3,CSE,7.77,,,10,DC,19,SAC
230913747,Karan Menon,M,3,IS,7.11,,,15,DAC,14,DAC
240910748,Sid Nair,M,2,CHE,8.21,,,15,SAC,14,DAC
240911749,Rahul Kapoor,M,2,DS,8.32,,,19,SA,19,SAC
230901750,Varun Sharma,M,3,CSE,7.87,,,15,SAC,10,SC
240906751,Karan Chatterjee,M,2,CCE,6.51,,,14,SAC,18,SA
240908752,Raghav Das,M,2,BT,7.83,,,15,SAC,10,SC
240911754,Nikhil Sharma,M,2,DS,8.93,,,18,SAC,15,SAC
230906755,Raghav Verma,M,3,CCE,6.78,,,14,DAC,10,SAC
230908756,Karan Kulkarni,M,3,BT,10,,,15,SAC,14,DAC
240910757,Rahul Iyer,M,2,CHE,6.87,,,19,SA,14,DAC
240902758,Karan Nair,M,2,ECE,7.54,,,19,SAC,10,SAC
