"id","regNo","name","gender","year","department","cgpa","sessionId","pref1BlockNum","pref1RoomTypeCode","pref2BlockNum","pref2RoomTypeCode","password","source"
"24672","240906142","Kavya Chatterjee","FEMALE","2","CCE","6.73","6","13","SAC","21","SAC",,"CSV"
"24673","240913143","Pooja Agarwal","FEMALE","2","IS","9.5","6","22","DAC","13","SA",,"CSV"
"24674","240910144","Isha Joshi","FEMALE","2","CHE","6.47","6","13","SAC","8","DA",,"CSV"
"24675","240903145","Shruti Kapoor","FEMALE","2","ME","7.54","6","8","DA","22","DAC",,"CSV"
"24676","240906146","Ananya Bhatt","FEMALE","2","CCE","8.28","6","13","SA","21","SA",,"CSV"
"24677","240903147","Divya Patel","FEMALE","2","ME","5.54","6","13","SA","21","SA",,"CSV"
"24678","240910148","Kritika Menon","FEMALE","2","CHE","8.08","6","22","DAC","13","SA",,"CSV"
"24679","240902149","Tanvi Das","FEMALE","2","ECE","6.23","6","22","DAC","21","SA",,"CSV"
"24680","230913150","Anjali Agarwal","FEMALE","3","IS","8.49","6","13","DAC","13","SA",,"CSV"
"24681","230913151","Divya Gupta","FEMALE","3","IS","6.34","6","22","DAC","8","DA",,"CSV"
"24682","240912152","Neha Singh","FEMALE","2","AI","8.33","6","21","SAC","8","DAC",,"CSV"
"24683","240914153","Pallavi Pillai","FEMALE","2","MT","8.83","6","22","DAC","13","SAC",,"CSV"
"24684","230905154","Pallavi Iyer","FEMALE","3","IT","8.53","6","22","DAC","8","DAC",,"CSV"
"24685","230910155","Sneha Sharma","FEMALE","3","CHE","7.8","6","22","DAC","21","SA",,"CSV"
"24686","240911156","Shreya Gupta","FEMALE","2","DS","7.22","6","21","SAC","8","DA",,"CSV"
"24687","240912158","Priya Agarwal","FEMALE","2","AI","6.81","6","22","DAC","8","DAC",,"CSV"
"24688","240912159","Sneha Agarwal","FEMALE","2","AI","9.27","6","22","DAC","8","DA",,"CSV"
"24689","230913161","Sneha Nair","FEMALE","3","IS","6.66","6","8","DAC","21","SAC",,"CSV"
"24690","240903163","Ananya Singh","FEMALE","2","ME","6.26","6","22","DAC","13","DA",,"CSV"
"24691","240911165","Nisha Bhatt","FEMALE","2","DS","8.3","6","21","SA","22","DAC",,"CSV"
"24692","240914166","Aditi Pillai","FEMALE","2","MT","6.54","6","21","SAC","21","SA",,"CSV"
"24693","230907167","Priya Bhatt","FEMALE","3","CE","6.36","6","8","DA","13","DA",,"CSV"
"24694","240905168","Anjali Kapoor","FEMALE","2","IT","5.77","6","13","SA","22","DAC",,"CSV"
"24695","230907169","Nisha Shetty","FEMALE","3","CE","6.92","6","22","DAC","13","DA",,"CSV"
"24696","240910171","Radhika Kapoor","FEMALE","2","CHE","7.4","6","22","DAC","13","SAC",,"CSV"
"24697","240902172","Tanvi Das","FEMALE","2","ECE","7.79","6","13","SAC","13","SA",,"CSV"
"24698","240915174","Isha Reddy","FEMALE","2","PE","8.64","6","22","DAC","21","SAC",,"CSV"
"24699","240902175","Riya Menon","FEMALE","2","ECE","8.13","6","8","DA","21","SAC",,"CSV"
"24700","240906176","Pallavi Joshi","FEMALE","2","CCE","7.27","6","8","DA","21","SA",,"CSV"
"24701","240905177","Kavya Bansal","FEMALE","2","IT","7.26","6","13","SA","21","SA",,"CSV"
"24702","240908178","Shreya Bansal","FEMALE","2","BT","8.11","6","13","DA","22","DAC",,"CSV"
"24703","240910179","Pooja Singh","FEMALE","2","CHE","9.03","6","13","SAC","22","DAC",,"CSV"
"24704","240907182","Pallavi Verma","FEMALE","2","CE","7.65","6","8","DA","22","DAC",,"CSV"
"24705","240905183","Neha Chatterjee","FEMALE","2","IT","6.94","6","13","SA","21","SAC",,"CSV"
"24706","230914184","Kavya Singh","FEMALE","3","MT","6.31","6","22","DAC","8","DA",,"CSV"
"24707","230908186","Ananya Sharma","FEMALE","3","BT","5.77","6","13","SA","21","SA",,"CSV"
"24708","240907188","Simran Mehta","FEMALE","2","CE","8.3","6","13","DAC","21","SA",,"CSV"
"24709","240915189","Meera Verma","FEMALE","2","PE","8.19","6","21","SA","13","DAC",,"CSV"
"24710","230912192","Neha Bansal","FEMALE","3","AI","8.19","6","13","SAC","22","DAC",,"CSV"
"24711","230907193","Kritika Das","FEMALE","3","CE","7.35","6","21","SA","8","DA",,"CSV"
"24712","240914195","Kavya Mehta","FEMALE","2","MT","9.19","6","8","DA","21","SA",,"CSV"
"24713","240914196","Pallavi Singh","FEMALE","2","MT","6.92","6","13","DA","22","DAC",,"CSV"
"24714","240913197","Radhika Kapoor","FEMALE","2","IS","8.65","6","21","SA","13","SA",,"CSV"
"24715","240904199","Radhika Reddy","FEMALE","2","EE","7.45","6","8","DA","21","SAC",,"CSV"
"24716","240913200","Riya Kulkarni","FEMALE","2","IS","6.77","6","21","SAC","22","DAC",,"CSV"
"24717","240902201","Shreya Bansal","FEMALE","2","ECE","8.21","6","22","DAC","8","DA",,"CSV"
"24718","230905202","Shreya Mehta","FEMALE","3","IT","7.99","6","13","DA","13","SAC",,"CSV"
"24719","240904203","Simran Joshi","FEMALE","2","EE","7.93","6","22","DAC","21","SA",,"CSV"
"24720","230901204","Meera Kulkarni","FEMALE","3","CSE","7.6","6","13","DAC","21","SAC",,"CSV"
"24721","240908205","Kavya Joshi","FEMALE","2","BT","7.45","6","21","SA","13","SA",,"CSV"
"24722","240911206","Kavya Reddy","FEMALE","2","DS","10","6","22","DAC","21","SAC",,"CSV"
"24723","240907207","Kritika Bhatt","FEMALE","2","CE","8.92","6","22","DAC","8","DAC",,"CSV"
"24724","240907208","Ananya Verma","FEMALE","2","CE","8.37","6","22","DAC","21","SAC",,"CSV"
"24725","230910209","Isha Nair","FEMALE","3","CHE","7.63","6","8","DAC","22","DAC",,"CSV"
"24726","240911210","Shruti Gupta","FEMALE","2","DS","8.71","6","8","DAC","22","DAC",,"CSV"
"24727","240910212","Anjali Reddy","FEMALE","2","CHE","8.12","6","13","DAC","22","DAC",,"CSV"
"24728","240910213","Radhika Shetty","FEMALE","2","CHE","7.53","6","22","DAC","13","DA",,"CSV"
"24729","240912214","Neha Sharma","FEMALE","2","AI","7.14","6","22","DAC","21","SA",,"CSV"
"24730","240907215","Anjali Pillai","FEMALE","2","CE","7.4","6","8","DA","21","SA",,"CSV"
"24731","240906216","Simran Agarwal","FEMALE","2","CCE","3.7","6","8","DA","22","DAC",,"CSV"
"24732","240912217","Priya Bansal","FEMALE","2","AI","7.75","6","8","DAC","21","SAC",,"CSV"
"24733","230905218","Riya Singh","FEMALE","3","IT","6.91","6","21","SAC","22","DAC",,"CSV"
"24734","240911219","Isha Pillai","FEMALE","2","DS","9.41","6","13","DAC","8","DAC",,"CSV"
"24735","240902220","Simran Kulkarni","FEMALE","2","ECE","7.52","6","13","SA","8","DA",,"CSV"
"24736","240914222","Aditi Patel","FEMALE","2","MT","6.07","6","22","DAC","21","SA",,"CSV"
"24737","230908223","Nisha Kulkarni","FEMALE","3","BT","7.44","6","22","DAC","21","SA",,"CSV"
"24738","240914224","Shruti Chatterjee","FEMALE","2","MT","6.24","6","22","DAC","8","DA",,"CSV"
"24739","240901225","Meera Bhatt","FEMALE","2","CSE","8.07","6","13","DA","21","SA",,"CSV"
"24740","240908230","Ananya Singh","FEMALE","2","BT","7.85","6","22","DAC","8","DAC",,"CSV"
"24741","230907231","Tanvi Menon","FEMALE","3","CE","8.65","6","21","SAC","13","DA",,"CSV"
"24742","240913232","Riya Mehta","FEMALE","2","IS","6.55","6","22","DAC","13","DA",,"CSV"
"24743","240906233","Pooja Joshi","FEMALE","2","CCE","7.54","6","22","DAC","13","SA",,"CSV"
"24744","240908234","Tanvi Shetty","FEMALE","2","BT","5.86","6","13","DA","22","DAC",,"CSV"
"24745","240911235","Kritika Singh","FEMALE","2","DS","8.34","6","21","SA","21","SAC",,"CSV"
"24746","230905236","Anjali Nair","FEMALE","3","IT","8.12","6","13","SAC","8","DAC",,"CSV"
"24747","240911237","Radhika Patel","FEMALE","2","DS","8.09","6","22","DAC","8","DAC",,"CSV"
"24748","240915239","Divya Agarwal","FEMALE","2","PE","7.5","6","13","SA","21","SA",,"CSV"
"24749","240913240","Kavya Bhatt","FEMALE","2","IS","8","6","13","SA","22","DAC",,"CSV"
"24750","240901241","Kavya Joshi","FEMALE","2","CSE","9.43","6","13","DAC","8","DA",,"CSV"
"24751","240902242","Tanvi Das","FEMALE","2","ECE","7.16","6","8","DAC","8","DA",,"CSV"
"24752","240911243","Nisha Patel","FEMALE","2","DS","7.67","6","22","DAC","13","SAC",,"CSV"
"24753","240903245","Kritika Singh","FEMALE","2","ME","6.2","6","22","DAC","8","DAC",,"CSV"
"24754","240909246","Simran Bhatt","FEMALE","2","AE","6.46","6","22","DAC","13","SAC",,"CSV"
"24755","240910247","Neha Agarwal","FEMALE","2","CHE","7.62","6","13","DAC","22","DAC",,"CSV"
"24756","240903249","Simran Verma","FEMALE","2","ME","8.82","6","13","DA","13","DAC",,"CSV"
"24757","240910250","Pooja Shetty","FEMALE","2","CHE","7.19","6","22","DAC","8","DA",,"CSV"
"24758","240907252","Pallavi Chatterjee","FEMALE","2","CE","7.22","6","13","SA","22","DAC",,"CSV"
"24759","240903253","Radhika Nair","FEMALE","2","ME","7.01","6","21","SA","21","SAC",,"CSV"
"24760","230908255","Anjali Kapoor","FEMALE","3","BT","6.86","6","13","DAC","21","SAC",,"CSV"
"24761","230912256","Pallavi Agarwal","FEMALE","3","AI","7.85","6","21","SA","22","DAC",,"CSV"
"24762","240911257","Isha Reddy","FEMALE","2","DS","5.7","6","21","SA","13","DAC",,"CSV"
"24763","240903259","Pallavi Kulkarni","FEMALE","2","ME","9.04","6","21","SAC","8","DAC",,"CSV"
"24764","240904260","Nisha Pillai","FEMALE","2","EE","6.7","6","21","SAC","22","DAC",,"CSV"
"24765","240911262","Meera Shetty","FEMALE","2","DS","8.37","6","13","SA","21","SAC",,"CSV"
"24766","240911263","Isha Bansal","FEMALE","2","DS","5.98","6","13","DA","8","DAC",,"CSV"
"24767","240901264","Shreya Chatterjee","FEMALE","2","CSE","8.3","6","8","DAC","21","SAC",,"CSV"
"24768","240914265","Nisha Sharma","FEMALE","2","MT","8.31","6","22","DAC","8","DA",,"CSV"
"24769","240901266","Neha Sharma","FEMALE","2","CSE","7.96","6","21","SAC","22","DAC",,"CSV"
"24770","230905267","Aditi Shetty","FEMALE","3","IT","6.31","6","13","DAC","22","DAC",,"CSV"
"24771","240914268","Tanvi Mehta","FEMALE","2","MT","7.8","6","13","SA","13","DAC",,"CSV"
"24772","240914269","Divya Kulkarni","FEMALE","2","MT","6.08","6","13","SAC","13","DAC",,"CSV"
"24773","230910270","Isha Reddy","FEMALE","3","CHE","7.2","6","22","DAC","13","DA",,"CSV"
"24774","240902273","Nisha Sharma","FEMALE","2","ECE","8.74","6","13","SAC","21","SA",,"CSV"
"24775","240911274","Kritika Verma","FEMALE","2","DS","8.46","6","13","SA","8","DAC",,"CSV"
"24776","230902275","Radhika Mehta","FEMALE","3","ECE","7.52","6","8","DA","21","SAC",,"CSV"
"24777","240907276","Priya Pillai","FEMALE","2","CE","6.33","6","21","SAC","13","DA",,"CSV"
"24778","240910277","Kritika Kulkarni","FEMALE","2","CHE","8.27","6","13","SAC","22","DAC",,"CSV"
"24779","240913279","Shruti Bhatt","FEMALE","2","IS","7.52","6","8","DA","22","DAC",,"CSV"
"24780","240912280","Sneha Joshi","FEMALE","2","AI","4.72","6","13","DAC","22","DAC",,"CSV"
"24781","240913281","Meera Bansal","FEMALE","2","IS","8.44","6","22","DAC","21","SAC",,"CSV"
"24782","240902282","Radhika Chatterjee","FEMALE","2","ECE","7.47","6","13","SA","21","SAC",,"CSV"
"24783","240907283","Sneha Bhatt","FEMALE","2","CE","8.94","6","13","SA","22","DAC",,"CSV"
"24784","240908284","Aditi Verma","FEMALE","2","BT","6.19","6","13","DAC","8","DA",,"CSV"
"24785","240905285","Shreya Kulkarni","FEMALE","2","IT","3.69","6","13","SAC","8","DA",,"CSV"
"24786","230913286","Simran Bansal","FEMALE","3","IS","7.83","6","21","SAC","22","DAC",,"CSV"
"24787","240903288","Radhika Gupta","FEMALE","2","ME","7.85","6","21","SA","8","DAC",,"CSV"
"24788","240906290","Meera Kapoor","FEMALE","2","CCE","5.47","6","22","DAC","13","SAC",,"CSV"
"24789","240906291","Meera Gupta","FEMALE","2","CCE","6.33","6","13","DA","13","SA",,"CSV"
"24790","240903293","Meera Menon","FEMALE","2","ME","10","6","8","DAC","8","DA",,"CSV"
"24791","240904294","Sneha Gupta","FEMALE","2","EE","7.13","6","22","DAC","21","SA",,"CSV"
"24792","240915295","Pooja Kapoor","FEMALE","2","PE","8.38","6","21","SAC","21","SA",,"CSV"
"24793","240913296","Riya Bansal","FEMALE","2","IS","6.72","6","13","DA","22","DAC",,"CSV"
"24794","240909298","Kritika Agarwal","FEMALE","2","AE","4.99","6","21","SA","22","DAC",,"CSV"
"24795","240907299","Sneha Gupta","FEMALE","2","CE","7.3","6","21","SAC","22","DAC",,"CSV"
"24796","240914300","Shreya Verma","FEMALE","2","MT","7.18","6","22","DAC","21","SAC",,"CSV"
"24797","230913301","Kavya Mehta","FEMALE","3","IS","7.02","6","13","SA","8","DAC",,"CSV"
"24798","240910302","Tanvi Singh","FEMALE","2","CHE","7.36","6","22","DAC","8","DA",,"CSV"
"24799","230910303","Sneha Singh","FEMALE","3","CHE","7.82","6","22","DAC","13","SAC",,"CSV"
"24800","240906304","Meera Joshi","FEMALE","2","CCE","7.32","6","13","SA","21","SA",,"CSV"
"24801","240907305","Kritika Iyer","FEMALE","2","CE","5.98","6","8","DAC","21","SA",,"CSV"
"24802","240914306","Divya Singh","FEMALE","2","MT","8.08","6","13","SA","8","DAC",,"CSV"
"24803","240909307","Shreya Mehta","FEMALE","2","AE","5.16","6","8","DAC","21","SA",,"CSV"
"24804","240913308","Priya Kapoor","FEMALE","2","IS","5.04","6","13","SAC","21","SAC",,"CSV"
"24805","240909309","Pooja Pillai","FEMALE","2","AE","8.39","6","22","DAC","21","SA",,"CSV"
"24806","230914310","Kavya Menon","FEMALE","3","MT","8.11","6","21","SAC","13","DA",,"CSV"
"24807","230909311","Neha Agarwal","FEMALE","3","AE","7.43","6","13","DAC","22","DAC",,"CSV"
"24808","230903312","Kritika Bansal","FEMALE","3","ME","5.83","6","22","DAC","8","DAC",,"CSV"
"24809","230912313","Simran Singh","FEMALE","3","AI","6.65","6","13","DAC","22","DAC",,"CSV"
"24810","240901314","Anjali Patel","FEMALE","2","CSE","7.18","6","21","SAC","13","DA",,"CSV"
"24811","240905315","Shreya Patel","FEMALE","2","IT","5.58","6","22","DAC","8","DAC",,"CSV"
"24812","240904316","Pallavi Joshi","FEMALE","2","EE","6.61","6","13","SAC","8","DAC",,"CSV"
"24813","240906317","Nisha Bhatt","FEMALE","2","CCE","8.28","6","13","DAC","21","SAC",,"CSV"
"24814","240901318","Shruti Kulkarni","FEMALE","2","CSE","9.21","6","21","SA","13","SA",,"CSV"
"24815","240913319","Pallavi Pillai","FEMALE","2","IS","7","6","22","DAC","8","DAC",,"CSV"
"24816","230909320","Divya Reddy","FEMALE","3","AE","8.41","6","13","SAC","21","SAC",,"CSV"
"24817","230911321","Isha Gupta","FEMALE","3","DS","5.2","6","21","SA","8","DAC",,"CSV"
"24818","240901326","Divya Mehta","FEMALE","2","CSE","8.29","6","21","SA","22","DAC",,"CSV"
"24819","240911327","Neha Menon","FEMALE","2","DS","6.54","6","22","DAC","8","DAC",,"CSV"
"24820","240911328","Tanvi Menon","FEMALE","2","DS","7.87","6","8","DAC","22","DAC",,"CSV"
"24821","240901332","Meera Agarwal","FEMALE","2","CSE","7.2","6","21","SA","13","DAC",,"CSV"
"24822","240901333","Tanvi Bhatt","FEMALE","2","CSE","9.08","6","21","SA","22","DAC",,"CSV"
"24823","240905334","Radhika Verma","FEMALE","2","IT","6.45","6","13","SA","8","DA",,"CSV"
"24824","230907335","Pooja Chatterjee","FEMALE","3","CE","8.25","6","13","SA","22","DAC",,"CSV"
"24825","230905336","Nisha Agarwal","FEMALE","3","IT","7.16","6","22","DAC","13","DAC",,"CSV"
"24826","240913337","Meera Singh","FEMALE","2","IS","7.31","6","13","SAC","22","DAC",,"CSV"
"24827","240901338","Kavya Gupta","FEMALE","2","CSE","7.28","6","13","DAC","8","DAC",,"CSV"
"24828","240914339","Pallavi Chatterjee","FEMALE","2","MT","6.49","6","22","DAC","21","SA",,"CSV"
"24829","240911340","Simran Joshi","FEMALE","2","DS","7.48","6","8","DAC","13","DA",,"CSV"
"24830","240901341","Simran Bansal","FEMALE","2","CSE","7.42","6","22","DAC","13","DA",,"CSV"
"24831","240911342","Pallavi Mehta","FEMALE","2","DS","7.79","6","13","DA","21","SA",,"CSV"
"24832","240905344","Shruti Das","FEMALE","2","IT","7.6","6","22","DAC","13","SA",,"CSV"
"24833","240902345","Isha Kapoor","FEMALE","2","ECE","8.46","6","13","DA","13","SAC",,"CSV"
"24834","240909346","Divya Joshi","FEMALE","2","AE","8.61","6","13","DAC","21","SAC",,"CSV"
"24835","230911347","Simran Mehta","FEMALE","3","DS","6.24","6","21","SAC","8","DA",,"CSV"
"24836","240911348","Shreya Pillai","FEMALE","2","DS","8.54","6","22","DAC","13","DA",,"CSV"
"24837","230913349","Kritika Iyer","FEMALE","3","IS","6.08","6","22","DAC","21","SA",,"CSV"
"24838","240914350","Ananya Das","FEMALE","2","MT","8.21","6","22","DAC","8","DAC",,"CSV"
"24839","240902351","Nisha Singh","FEMALE","2","ECE","8.24","6","13","SA","21","SA",,"CSV"
"24840","240913352","Anjali Pillai","FEMALE","2","IS","5.21","6","13","SA","21","SA",,"CSV"
"24841","240914353","Simran Iyer","FEMALE","2","MT","7.61","6","22","DAC","8","DAC",,"CSV"
"24842","240908354","Anjali Reddy","FEMALE","2","BT","6.94","6","8","DA","13","SAC",,"CSV"
"24843","240907355","Shruti Singh","FEMALE","2","CE","6.59","6","13","DAC","22","DAC",,"CSV"
"24844","240913356","Kritika Mehta","FEMALE","2","IS","9.12","6","22","DAC","21","SAC",,"CSV"
"24845","240913360","Aditi Sharma","FEMALE","2","IS","6.72","6","22","DAC","8","DA",,"CSV"
"24846","240905361","Isha Agarwal","FEMALE","2","IT","6.53","6","13","SAC","8","DA",,"CSV"
"24847","240907364","Isha Nair","FEMALE","2","CE","7.59","6","13","SA","8","DAC",,"CSV"
"24848","240914365","Priya Bhatt","FEMALE","2","MT","8.32","6","22","DAC","13","SA",,"CSV"
"24849","230914366","Kritika Agarwal","FEMALE","3","MT","7.33","6","8","DAC","13","DA",,"CSV"
"24850","240908367","Ananya Reddy","FEMALE","2","BT","8.9","6","13","DAC","21","SA",,"CSV"
"24851","240903368","Radhika Patel","FEMALE","2","ME","8.14","6","21","SA","13","DAC",,"CSV"
"24852","240903369","Divya Verma","FEMALE","2","ME","4.89","6","13","SAC","22","DAC",,"CSV"
"24853","240907370","Radhika Agarwal","FEMALE","2","CE","6.86","6","22","DAC","21","SAC",,"CSV"
"24854","240908372","Divya Mehta","FEMALE","2","BT","6.83","6","21","SA","21","SAC",,"CSV"
"24855","240904373","Ananya Patel","FEMALE","2","EE","8.08","6","13","SA","22","DAC",,"CSV"
"24856","230914374","Tanvi Menon","FEMALE","3","MT","4.35","6","21","SA","22","DAC",,"CSV"
"24857","230911375","Shreya Patel","FEMALE","3","DS","10","6","22","DAC","13","DA",,"CSV"
"24858","240915376","Pooja Iyer","FEMALE","2","PE","8.14","6","21","SA","13","DAC",,"CSV"
"24859","240902377","Shruti Iyer","FEMALE","2","ECE","7.68","6","21","SA","22","DAC",,"CSV"
"24860","240914379","Priya Singh","FEMALE","2","MT","8.92","6","13","DAC","8","DA",,"CSV"
"24861","230904380","Shreya Bansal","FEMALE","3","EE","10","6","22","DAC","13","DA",,"CSV"
"24862","240905381","Sneha Bhatt","FEMALE","2","IT","8.54","6","21","SA","21","SAC",,"CSV"
"24863","240913382","Ananya Agarwal","FEMALE","2","IS","8.64","6","21","SA","8","DAC",,"CSV"
"24864","230901383","Shreya Menon","FEMALE","3","CSE","7.66","6","22","DAC","8","DAC",,"CSV"
"24865","240903388","Anjali Singh","FEMALE","2","ME","7.33","6","22","DAC","13","SA",,"CSV"
"24866","240913389","Pallavi Reddy","FEMALE","2","IS","6.93","6","22","DAC","8","DA",,"CSV"
"24867","240907391","Isha Nair","FEMALE","2","CE","6.51","6","8","DAC","8","DA",,"CSV"
"24868","240908392","Radhika Bhatt","FEMALE","2","BT","6.68","6","21","SA","22","DAC",,"CSV"
"24869","240915393","Shreya Nair","FEMALE","2","PE","5.88","6","8","DAC","21","SA",,"CSV"
"24870","230907394","Shreya Joshi","FEMALE","3","CE","7.41","6","13","SA","8","DA",,"CSV"
"24871","240902396","Tanvi Chatterjee","FEMALE","2","ECE","5.48","6","22","DAC","8","DAC",,"CSV"
"24872","240904398","Kritika Patel","FEMALE","2","EE","7.73","6","8","DAC","13","DA",,"CSV"
"24873","240901400","Radhika Reddy","FEMALE","2","CSE","7.46","6","8","DA","21","SAC",,"CSV"
"24874","240913401","Kavya Shetty","FEMALE","2","IS","7.68","6","8","DA","21","SAC",,"CSV"
"24875","240914402","Shruti Kulkarni","FEMALE","2","MT","6.87","6","21","SA","8","DA",,"CSV"
"24876","240904403","Pallavi Iyer","FEMALE","2","EE","10","6","22","DAC","13","DAC",,"CSV"
"24877","240910404","Divya Singh","FEMALE","2","CHE","9.13","6","22","DAC","21","SA",,"CSV"
"24878","240910405","Sneha Chatterjee","FEMALE","2","CHE","6.01","6","22","DAC","21","SA",,"CSV"
"24879","240909406","Pallavi Joshi","FEMALE","2","AE","7.78","6","22","DAC","21","SAC",,"CSV"
"24880","240901407","Kritika Bhatt","FEMALE","2","CSE","6.77","6","13","SA","22","DAC",,"CSV"
"24881","240910408","Shreya Verma","FEMALE","2","CHE","6.28","6","21","SAC","8","DAC",,"CSV"
"24882","230906409","Pallavi Verma","FEMALE","3","CCE","5.89","6","21","SAC","8","DA",,"CSV"
"24883","230908410","Divya Gupta","FEMALE","3","BT","8.02","6","21","SA","13","DA",,"CSV"
"24884","240903411","Neha Nair","FEMALE","2","ME","6.68","6","22","DAC","8","DAC",,"CSV"
"24885","240904412","Neha Kapoor","FEMALE","2","EE","8.66","6","22","DAC","21","SA",,"CSV"
"24886","240902413","Meera Joshi","FEMALE","2","ECE","8.69","6","8","DA","13","SA",,"CSV"
"24887","240914414","Anjali Singh","FEMALE","2","MT","9.15","6","22","DAC","8","DA",,"CSV"
"24888","240907415","Aditi Reddy","FEMALE","2","CE","6.48","6","22","DAC","13","DAC",,"CSV"
"24889","240902416","Meera Gupta","FEMALE","2","ECE","8.07","6","22","DAC","13","DA",,"CSV"
"24890","240908418","Ananya Kulkarni","FEMALE","2","BT","8.26","6","8","DAC","21","SAC",,"CSV"
"24891","230905419","Kavya Agarwal","FEMALE","3","IT","6.93","6","22","DAC","8","DA",,"CSV"
"24892","240912421","Priya Sharma","FEMALE","2","AI","6.57","6","22","DAC","13","SA",,"CSV"
"24893","240907422","Sneha Kapoor","FEMALE","2","CE","9.43","6","21","SA","22","DAC",,"CSV"
